original_number,capture_iteration,capture_state,capture_number
7012,58,END,1
5091,1,ODD,5091
5091,2,EVEN,15274
5091,3,ODD,7637
5091,4,EVEN,22912
5091,5,EVEN,11456
5091,6,EVEN,5728
5091,7,EVEN,2864
5091,8,EVEN,1432
5091,9,EVEN,716
5091,10,EVEN,358
5091,11,ODD,179
5091,12,EVEN,538
5091,13,ODD,269
5091,14,EVEN,808
5091,15,EVEN,404
5091,16,EVEN,202
5091,17,ODD,101
5091,18,EVEN,304
5091,19,EVEN,152
5091,20,EVEN,76
5091,21,EVEN,38
5091,22,ODD,19
5091,23,EVEN,58
5091,24,ODD,29
5091,25,EVEN,88
5091,26,EVEN,44
5091,27,EVEN,22
5091,28,ODD,11
5091,29,EVEN,34
5091,30,ODD,17
5091,31,EVEN,52
5091,32,EVEN,26
5091,33,ODD,13
5091,34,EVEN,40
5091,35,EVEN,20
5091,36,EVEN,10
5091,37,ODD,5
5091,38,EVEN,16
5091,39,EVEN,8
5091,40,EVEN,4
5091,41,EVEN,2
5091,42,END,1
6073,1,ODD,6073
6073,2,EVEN,18220
6073,3,EVEN,9110
6073,4,ODD,4555
6073,5,EVEN,13666
6073,6,ODD,6833
6073,7,EVEN,20500
6073,8,EVEN,10250
6073,9,ODD,5125
6073,10,EVEN,15376
6073,11,EVEN,7688
6073,12,EVEN,3844
6073,13,EVEN,1922
6073,14,ODD,961
6073,15,EVEN,2884
6073,16,EVEN,1442
6073,17,ODD,721
6073,18,EVEN,2164
6073,19,EVEN,1082
6073,20,ODD,541
6073,21,EVEN,1624
6073,22,EVEN,812
6073,23,EVEN,406
6073,24,ODD,203
