original_number,capture_iteration,capture_state,capture_number
83,76,ODD,3077
83,77,EVEN,9232
83,78,EVEN,4616
83,79,EVEN,2308
83,80,EVEN,1154
83,81,ODD,577
83,82,EVEN,1732
83,83,EVEN,866
83,84,ODD,433
83,85,EVEN,1300
83,86,EVEN,650
83,87,ODD,325
83,88,EVEN,976
83,89,EVEN,488
83,90,EVEN,244
83,91,EVEN,122
83,92,ODD,61
83,93,EVEN,184
83,94,EVEN,92
83,95,EVEN,46
83,96,ODD,23
83,97,EVEN,70
83,98,ODD,35
83,99,EVEN,106
83,100,ODD,53
83,101,EVEN,160
83,102,EVEN,80
83,103,EVEN,40
83,104,EVEN,20
83,105,EVEN,10
83,106,ODD,5
83,107,EVEN,16
83,108,EVEN,8
83,109,EVEN,4
83,110,EVEN,2
83,111,END,1
125,1,ODD,125
125,2,EVEN,376
125,3,EVEN,188
125,4,EVEN,94
125,5,ODD,47
125,6,EVEN,142
125,7,ODD,71
125,8,EVEN,214
125,9,ODD,107
125,10,EVEN,322
125,11,ODD,161
125,12,EVEN,484
125,13,EVEN,242
125,14,ODD,121
125,15,EVEN,364
125,16,EVEN,182
125,17,ODD,91
125,18,EVEN,274
125,19,ODD,137
125,20,EVEN,412
125,21,EVEN,206
125,22,ODD,103
125,23,EVEN,310
125,24,ODD,155
125,25,EVEN,466
125,26,ODD,233
125,27,EVEN,700
125,28,EVEN,350
125,29,ODD,175
125,30,EVEN,526
125,31,ODD,263
125,32,EVEN,790
125,33,ODD,395
125,34,EVEN,1186
125,35,ODD,593
125,36,EVEN,1780
125,37,EVEN,890
125,38,ODD,445
125,39,EVEN,1336
125,40,EVEN,668
125,41,EVEN,334
125,42,ODD,167
125,43,EVEN,502
125,44,ODD,251
125,45,EVEN,754
125,46,ODD,377
125,47,EVEN,1132
125,48,EVEN,566
125,49,ODD,283
125,50,EVEN,850
125,51,ODD,425
125,52,EVEN,1276
125,53,EVEN,638
125,54,ODD,319
125,55,EVEN,958
125,56,ODD,479
125,57,EVEN,1438
125,58,ODD,719
125,59,EVEN,2158
125,60,ODD,1079
125,61,EVEN,3238
125,62,ODD,1619
125,63,EVEN,4858
125,64,ODD,2429
125,65,EVEN,7288
125,66,EVEN,3644
125,67,EVEN,1822
125,68,ODD,911
125,69,EVEN,2734
125,70,ODD,1367
125,71,EVEN,4102
125,72,ODD,2051
125,73,EVEN,6154
125,74,ODD,3077
125,75,EVEN,9232
125,76,EVEN,4616
125,77,EVEN,2308
125,78,EVEN,1154
125,79,ODD,577
125,80,EVEN,1732
125,81,EVEN,866
125,82,ODD,433
125,83,EVEN,1300
125,84,EVEN,650
125,85,ODD,325
125,86,EVEN,976
125,87,EVEN,488
125,88,EVEN,244
125,89,EVEN,122
125,90,ODD,61
125,91,EVEN,184
125,92,EVEN,92
125,93,EVEN,46
125,94,ODD,23
125,95,EVEN,70
125,96,ODD,35
125,97,EVEN,106
125,98,ODD,53
125,99,EVEN,160
125,100,EVEN,80
125,101,EVEN,40
125,102,EVEN,20
125,103,EVEN,10
125,104,ODD,5
125,105,EVEN,16
125,106,EVEN,8
125,107,EVEN,4
125,108,EVEN,2
125,109,END,1
183,1,ODD,183
183,2,EVEN,550
183,3,ODD,275
183,4,EVEN,826
183,5,ODD,413
183,6,EVEN,1240
183,7,EVEN,620
183,8,EVEN,310
183,9,ODD,155
183,10,EVEN,466
183,11,ODD,233
183,12,EVEN,700
183,13,EVEN,350
183,14,ODD,175
183,15,EVEN,526
183,16,ODD,263
183,17,EVEN,790
183,18,ODD,395
183,19,EVEN,1186
183,20,ODD,593
183,21,EVEN,1780
183,22,EVEN,890
183,23,ODD,445
183,24,EVEN,1336
183,25,EVEN,668
183,26,EVEN,334
183,27,ODD,167
183,28,EVEN,502
183,29,ODD,251
183,30,EVEN,754
183,31,ODD,377
183,32,EVEN,1132
183,33,EVEN,566
183,34,ODD,283
183,35,EVEN,850
183,36,ODD,425
183,37,EVEN,1276
183,38,EVEN,638
183,39,ODD,319
183,40,EVEN,958
183,41,ODD,479
183,42,EVEN,1438
183,43,ODD,719
183,44,EVEN,2158
183,45,ODD,1079
183,46,EVEN,3238
183,47,ODD,1619
183,48,EVEN,4858
183,49,ODD,2429
183,50,EVEN,7288
183,51,EVEN,3644
183,52,EVEN,1822
183,53,ODD,911
183,54,EVEN,2734
183,55,ODD,1367
183,56,EVEN,4102
183,57,ODD,2051
183,58,EVEN,6154
183,59,ODD,3077
183,60,EVEN,9232
183,61,EVEN,4616
183,62,EVEN,2308
183,63,EVEN,1154
183,64,ODD,577
183,65,EVEN,1732
183,66,EVEN,866
183,67,ODD,433
183,68,EVEN,1300
183,69,EVEN,650
183,70,ODD,325
183,71,EVEN,976
183,72,EVEN,488
183,73,EVEN,244
183,74,EVEN,122
183,75,ODD,61
183,76,EVEN,184
183,77,EVEN,92
183,78,EVEN,46
183,79,ODD,23
183,80,EVEN,70
183,81,ODD,35
183,82,EVEN,106
183,83,ODD,53
183,84,EVEN,160
183,85,EVEN,80
183,86,EVEN,40
183,87,EVEN,20
183,88,EVEN,10
183,89,ODD,5
183,90,EVEN,16
183,91,EVEN,8
183,92,EVEN,4
183,93,EVEN,2
183,94,END,1
150,1,EVEN,150
150,2,ODD,75
150,3,EVEN,226
150,4,ODD,113
150,5,EVEN,340
150,6,EVEN,170
150,7,ODD,85
150,8,EVEN,256
150,9,EVEN,128
150,10,EVEN,64
150,11,EVEN,32
150,12,EVEN,16
150,13,EVEN,8
150,14,EVEN,4
150,15,EVEN,2
150,16,END,1
873,1,ODD,873
873,2,EVEN,2620
873,3,EVEN,1310
873,4,ODD,655
873,5,EVEN,1966
873,6,ODD,983
873,7,EVEN,2950
873,8,ODD,1475
873,9,EVEN,4426
873,10,ODD,2213
873,11,EVEN,6640
873,12,EVEN,3320
873,13,EVEN,1660
873,14,EVEN,830
873,15,ODD,415
873,16,EVEN,1246
873,17,ODD,623
873,18,EVEN,1870
873,19,ODD,935
873,20,EVEN,2806
873,21,ODD,1403
873,22,EVEN,4210
873,23,ODD,2105
873,24,EVEN,6316
873,25,EVEN,3158
873,26,ODD,1579
873,27,EVEN,4738
873,28,ODD,2369
873,29,EVEN,7108
873,30,EVEN,3554
873,31,ODD,1777
873,32,EVEN,5332
873,33,EVEN,2666
873,34,ODD,1333
873,35,EVEN,4000
873,36,EVEN,2000
873,37,EVEN,1000
873,38,EVEN,500
873,39,EVEN,250
873,40,ODD,125
873,41,EVEN,376
873,42,EVEN,188
873,43,EVEN,94
873,44,ODD,47
873,45,EVEN,142
873,46,ODD,71
873,47,EVEN,214
873,48,ODD,107
873,49,EVEN,322
873,50,ODD,161
873,51,EVEN,484
873,52,EVEN,242
873,53,ODD,121
873,54,EVEN,364
873,55,EVEN,182
873,56,ODD,91
873,57,EVEN,274
873,58,ODD,137
873,59,EVEN,412
873,60,EVEN,206
873,61,ODD,103
873,62,EVEN,310
873,63,ODD,155
873,64,EVEN,466
873,65,ODD,233
873,66,EVEN,700
873,67,EVEN,350
873,68,ODD,175
873,69,EVEN,526
873,70,ODD,263
873,71,EVEN,790
873,72,ODD,395
873,73,EVEN,1186
873,74,ODD,593
873,75,EVEN,1780
873,76,EVEN,890
873,77,ODD,445
873,78,EVEN,1336
873,79,EVEN,668
873,80,EVEN,334
873,81,ODD,167
873,82,EVEN,502
873,83,ODD,251
873,84,EVEN,754
873,85,ODD,377
873,86,EVEN,1132
873,87,EVEN,566
873,88,ODD,283
873,89,EVEN,850
873,90,ODD,425
873,91,EVEN,1276
873,92,EVEN,638
873,93,ODD,319
873,94,EVEN,958
873,95,ODD,479
873,96,EVEN,1438
873,97,ODD,719
873,98,EVEN,2158
873,99,ODD,1079
873,100,EVEN,3238
873,101,ODD,1619
873,102,EVEN,4858
873,103,ODD,2429
873,104,EVEN,7288
873,105,EVEN,3644
873,106,EVEN,1822
873,107,ODD,911
873,108,EVEN,2734
873,109,ODD,1367
873,110,EVEN,4102
873,111,ODD,2051
873,112,EVEN,6154
873,113,ODD,3077
873,114,EVEN,9232
873,115,EVEN,4616
873,116,EVEN,2308
873,117,EVEN,1154
873,118,ODD,577
873,119,EVEN,1732
873,120,EVEN,866
873,121,ODD,433
873,122,EVEN,1300
873,123,EVEN,650
873,124,ODD,325
873,125,EVEN,976
873,126,EVEN,488
873,127,EVEN,244
873,128,EVEN,122
873,129,ODD,61
873,130,EVEN,184
873,131,EVEN,92
873,132,EVEN,46
873,133,ODD,23
873,134,EVEN,70
873,135,ODD,35
873,136,EVEN,106
873,137,ODD,53
873,138,EVEN,160
873,139,EVEN,80
873,140,EVEN,40
873,141,EVEN,20
873,142,EVEN,10
873,143,ODD,5
873,144,EVEN,16
873,145,EVEN,8
873,146,EVEN,4
873,147,EVEN,2
873,148,END,1
361,1,ODD,361
361,2,EVEN,1084
361,3,EVEN,542
361,4,ODD,271
361,5,EVEN,814
361,6,ODD,407
361,7,EVEN,1222
361,8,ODD,611
361,9,EVEN,1834
361,10,ODD,917
361,11,EVEN,2752
361,12,EVEN,1376
361,13,EVEN,688
361,14,EVEN,344
361,15,EVEN,172
361,16,EVEN,86
361,17,ODD,43
361,18,EVEN,130
361,19,ODD,65
361,20,EVEN,196
361,21,EVEN,98
361,22,ODD,49
361,23,EVEN,148
361,24,EVEN,74
361,25,ODD,37
361,26,EVEN,112
361,27,EVEN,56
361,28,EVEN,28
361,29,EVEN,14
361,30,ODD,7
361,31,EVEN,22
361,32,ODD,11
361,33,EVEN,34
361,34,ODD,17
361,35,EVEN,52
361,36,EVEN,26
361,37,ODD,13
361,38,EVEN,40
361,39,EVEN,20
361,40,EVEN,10
361,41,ODD,5
361,42,EVEN,16
361,43,EVEN,8
361,44,EVEN,4
361,45,EVEN,2
361,46,END,1
926,1,EVEN,926
926,2,ODD,463
926,3,EVEN,1390
926,4,ODD,695
926,5,EVEN,2086
926,6,ODD,1043
926,7,EVEN,3130
926,8,ODD,1565
926,9,EVEN,4696
926,10,EVEN,2348
926,11,EVEN,1174
926,12,ODD,587
926,13,EVEN,1762
926,14,ODD,881
926,15,EVEN,2644
926,16,EVEN,1322
926,17,ODD,661
926,18,EVEN,1984
926,19,EVEN,992
926,20,EVEN,496
926,21,EVEN,248
926,22,EVEN,124
926,23,EVEN,62
926,24,ODD,31
926,25,EVEN,94
926,26,ODD,47
926,27,EVEN,142
926,28,ODD,71
926,29,EVEN,214
926,30,ODD,107
926,31,EVEN,322
926,32,ODD,161
926,33,EVEN,484
926,34,EVEN,242
926,35,ODD,121
926,36,EVEN,364
926,37,EVEN,182
926,38,ODD,91
926,39,EVEN,274
926,40,ODD,137
926,41,EVEN,412
926,42,EVEN,206
926,43,ODD,103
926,44,EVEN,310
926,45,ODD,155
926,46,EVEN,466
926,47,ODD,233
926,48,EVEN,700
926,49,EVEN,350
926,50,ODD,175
926,51,EVEN,526
926,52,ODD,263
926,53,EVEN,790
926,54,ODD,395
926,55,EVEN,1186
926,56,ODD,593
926,57,EVEN,1780
926,58,EVEN,890
926,59,ODD,445
926,60,EVEN,1336
926,61,EVEN,668
926,62,EVEN,334
926,63,ODD,167
926,64,EVEN,502
926,65,ODD,251
926,66,EVEN,754
926,67,ODD,377
926,68,EVEN,1132
926,69,EVEN,566
926,70,ODD,283
926,71,EVEN,850
926,72,ODD,425
926,73,EVEN,1276
926,74,EVEN,638
926,75,ODD,319
926,76,EVEN,958
926,77,ODD,479
926,78,EVEN,1438
926,79,ODD,719
926,80,EVEN,2158
926,81,ODD,1079
926,82,EVEN,3238
926,83,ODD,1619
926,84,EVEN,4858
926,85,ODD,2429
926,86,EVEN,7288
926,87,EVEN,3644
926,88,EVEN,1822
926,89,ODD,911
926,90,EVEN,2734
926,91,ODD,1367
926,92,EVEN,4102
926,93,ODD,2051
926,94,EVEN,6154
926,95,ODD,3077
926,96,EVEN,9232
926,97,EVEN,4616
926,98,EVEN,2308
926,99,EVEN,1154
926,100,ODD,577
926,101,EVEN,1732
926,102,EVEN,866
926,103,ODD,433
926,104,EVEN,1300
926,105,EVEN,650
926,106,ODD,325
926,107,EVEN,976
926,108,EVEN,488
926,109,EVEN,244
926,110,EVEN,122
926,111,ODD,61
926,112,EVEN,184
926,113,EVEN,92
926,114,EVEN,46
926,115,ODD,23
926,116,EVEN,70
926,117,ODD,35
926,118,EVEN,106
926,119,ODD,53
926,120,EVEN,160
926,121,EVEN,80
926,122,EVEN,40
926,123,EVEN,20
926,124,EVEN,10
926,125,ODD,5
926,126,EVEN,16
926,127,EVEN,8
926,128,EVEN,4
926,129,EVEN,2
926,130,END,1
934,1,EVEN,934
934,2,ODD,467
934,3,EVEN,1402
934,4,ODD,701
934,5,EVEN,2104
934,6,EVEN,1052
934,7,EVEN,526
934,8,ODD,263
934,9,EVEN,790
934,10,ODD,395
934,11,EVEN,1186
934,12,ODD,593
934,13,EVEN,1780
934,14,EVEN,890
934,15,ODD,445
934,16,EVEN,1336
934,17,EVEN,668
934,18,EVEN,334
934,19,ODD,167
934,20,EVEN,502
934,21,ODD,251
934,22,EVEN,754
934,23,ODD,377
934,24,EVEN,1132
934,25,EVEN,566
934,26,ODD,283
934,27,EVEN,850
934,28,ODD,425
934,29,EVEN,1276
934,30,EVEN,638
934,31,ODD,319
934,32,EVEN,958
934,33,ODD,479
934,34,EVEN,1438
934,35,ODD,719
934,36,EVEN,2158
934,37,ODD,1079
934,38,EVEN,3238
934,39,ODD,1619
934,40,EVEN,4858
934,41,ODD,2429
934,42,EVEN,7288
934,43,EVEN,3644
934,44,EVEN,1822
934,45,ODD,911
934,46,EVEN,2734
934,47,ODD,1367
934,48,EVEN,4102
934,49,ODD,2051
934,50,EVEN,6154
934,51,ODD,3077
934,52,EVEN,9232
934,53,EVEN,4616
934,54,EVEN,2308
934,55,EVEN,1154
934,56,ODD,577
934,57,EVEN,1732
934,58,EVEN,866
934,59,ODD,433
934,60,EVEN,1300
934,61,EVEN,650
934,62,ODD,325
934,63,EVEN,976
934,64,EVEN,488
934,65,EVEN,244
934,66,EVEN,122
934,67,ODD,61
934,68,EVEN,184
934,69,EVEN,92
934,70,EVEN,46
934,71,ODD,23
934,72,EVEN,70
934,73,ODD,35
934,74,EVEN,106
934,75,ODD,53
934,76,EVEN,160
934,77,EVEN,80
934,78,EVEN,40
934,79,EVEN,20
934,80,EVEN,10
934,81,ODD,5
934,82,EVEN,16
934,83,EVEN,8
934,84,EVEN,4
934,85,EVEN,2
934,86,END,1
221,1,ODD,221
221,2,EVEN,664
221,3,EVEN,332
221,4,EVEN,166
221,5,ODD,83
221,6,EVEN,250
221,7,ODD,125
221,8,EVEN,376
221,9,EVEN,188
221,10,EVEN,94
221,11,ODD,47
221,12,EVEN,142
221,13,ODD,71
221,14,EVEN,214
221,15,ODD,107
221,16,EVEN,322
221,17,ODD,161
221,18,EVEN,484
221,19,EVEN,242
221,20,ODD,121
221,21,EVEN,364
221,22,EVEN,182
221,23,ODD,91
221,24,EVEN,274
221,25,ODD,137
221,26,EVEN,412
221,27,EVEN,206
221,28,ODD,103
221,29,EVEN,310
221,30,ODD,155
221,31,EVEN,466
221,32,ODD,233
221,33,EVEN,700
221,34,EVEN,350
221,35,ODD,175
221,36,EVEN,526
221,37,ODD,263
221,38,EVEN,790
221,39,ODD,395
221,40,EVEN,1186
221,41,ODD,593
221,42,EVEN,1780
221,43,EVEN,890
221,44,ODD,445
221,45,EVEN,1336
221,46,EVEN,668
221,47,EVEN,334
221,48,ODD,167
221,49,EVEN,502
221,50,ODD,251
221,51,EVEN,754
221,52,ODD,377
221,53,EVEN,1132
221,54,EVEN,566
221,55,ODD,283
221,56,EVEN,850
221,57,ODD,425
221,58,EVEN,1276
221,59,EVEN,638
221,60,ODD,319
221,61,EVEN,958
221,62,ODD,479
221,63,EVEN,1438
221,64,ODD,719
221,65,EVEN,2158
221,66,ODD,1079
221,67,EVEN,3238
221,68,ODD,1619
221,69,EVEN,4858
221,70,ODD,2429
221,71,EVEN,7288
221,72,EVEN,3644
221,73,EVEN,1822
221,74,ODD,911
221,75,EVEN,2734
221,76,ODD,1367
221,77,EVEN,4102
221,78,ODD,2051
221,79,EVEN,6154
221,80,ODD,3077
221,81,EVEN,9232
221,82,EVEN,4616
221,83,EVEN,2308
221,84,EVEN,1154
221,85,ODD,577
221,86,EVEN,1732
221,87,EVEN,866
221,88,ODD,433
221,89,EVEN,1300
221,90,EVEN,650
221,91,ODD,325
221,92,EVEN,976
221,93,EVEN,488
221,94,EVEN,244
221,95,EVEN,122
221,96,ODD,61
221,97,EVEN,184
221,98,EVEN,92
221,99,EVEN,46
221,100,ODD,23
221,101,EVEN,70
221,102,ODD,35
221,103,EVEN,106
221,104,ODD,53
221,105,EVEN,160
221,106,EVEN,80
221,107,EVEN,40
221,108,EVEN,20
221,109,EVEN,10
221,110,ODD,5
221,111,EVEN,16
221,112,EVEN,8
221,113,EVEN,4
221,114,EVEN,2
221,115,END,1
748,1,EVEN,748
748,2,EVEN,374
748,3,ODD,187
748,4,EVEN,562
748,5,ODD,281
748,6,EVEN,844
748,7,EVEN,422
748,8,ODD,211
748,9,EVEN,634
748,10,ODD,317
748,11,EVEN,952
748,12,EVEN,476
748,13,EVEN,238
748,14,ODD,119
748,15,EVEN,358
748,16,ODD,179
748,17,EVEN,538
748,18,ODD,269
748,19,EVEN,808
748,20,EVEN,404
748,21,EVEN,202
748,22,ODD,101
748,23,EVEN,304
748,24,EVEN,152
748,25,EVEN,76
748,26,EVEN,38
748,27,ODD,19
748,28,EVEN,58
748,29,ODD,29
748,30,EVEN,88
748,31,EVEN,44
748,32,EVEN,22
748,33,ODD,11
748,34,EVEN,34
748,35,ODD,17
748,36,EVEN,52
748,37,EVEN,26
748,38,ODD,13
748,39,EVEN,40
748,40,EVEN,20
748,41,EVEN,10
748,42,ODD,5
748,43,EVEN,16
748,44,EVEN,8
748,45,EVEN,4
748,46,EVEN,2
748,47,END,1
962,1,EVEN,962
962,2,ODD,481
962,3,EVEN,1444
962,4,EVEN,722
962,5,ODD,361
962,6,EVEN,1084
962,7,EVEN,542
962,8,ODD,271
962,9,EVEN,814
962,10,ODD,407
962,11,EVEN,1222
962,12,ODD,611
962,13,EVEN,1834
962,14,ODD,917
962,15,EVEN,2752
962,16,EVEN,1376
962,17,EVEN,688
962,18,EVEN,344
962,19,EVEN,172
962,20,EVEN,86
962,21,ODD,43
962,22,EVEN,130
962,23,ODD,65
962,24,EVEN,196
962,25,EVEN,98
962,26,ODD,49
962,27,EVEN,148
962,28,EVEN,74
962,29,ODD,37
962,30,EVEN,112
962,31,EVEN,56
962,32,EVEN,28
962,33,EVEN,14
962,34,ODD,7
962,35,EVEN,22
962,36,ODD,11
962,37,EVEN,34
962,38,ODD,17
962,39,EVEN,52
962,40,EVEN,26
962,41,ODD,13
962,42,EVEN,40
962,43,EVEN,20
962,44,EVEN,10
962,45,ODD,5
962,46,EVEN,16
962,47,EVEN,8
962,48,EVEN,4
962,49,EVEN,2
962,50,END,1
123,1,ODD,123
123,2,EVEN,370
123,3,ODD,185
123,4,EVEN,556
123,5,EVEN,278
123,6,ODD,139
123,7,EVEN,418
123,8,ODD,209
123,9,EVEN,628
123,10,EVEN,314
123,11,ODD,157
123,12,EVEN,472
123,13,EVEN,236
123,14,EVEN,118
123,15,ODD,59
123,16,EVEN,178
123,17,ODD,89
123,18,EVEN,268
123,19,EVEN,134
123,20,ODD,67
123,21,EVEN,202
123,22,ODD,101
123,23,EVEN,304
123,24,EVEN,152
123,25,EVEN,76
123,26,EVEN,38
123,27,ODD,19
123,28,EVEN,58
123,29,ODD,29
123,30,EVEN,88
123,31,EVEN,44
123,32,EVEN,22
123,33,ODD,11
123,34,EVEN,34
123,35,ODD,17
123,36,EVEN,52
123,37,EVEN,26
123,38,ODD,13
123,39,EVEN,40
123,40,EVEN,20
123,41,EVEN,10
123,42,ODD,5
123,43,EVEN,16
123,44,EVEN,8
123,45,EVEN,4
123,46,EVEN,2
123,47,END,1
732,1,EVEN,732
732,2,EVEN,366
732,3,ODD,183
