original_number,capture_iteration,capture_state,capture_number
716,12,EVEN,76
716,13,EVEN,38
716,14,ODD,19
716,15,EVEN,58
716,16,ODD,29
716,17,EVEN,88
716,18,EVEN,44
716,19,EVEN,22
716,20,ODD,11
716,21,EVEN,34
716,22,ODD,17
716,23,EVEN,52
716,24,EVEN,26
716,25,ODD,13
716,26,EVEN,40
716,27,EVEN,20
716,28,EVEN,10
716,29,ODD,5
716,30,EVEN,16
716,31,EVEN,8
716,32,EVEN,4
716,33,EVEN,2
716,34,END,1
169,1,ODD,169
169,2,EVEN,508
169,3,EVEN,254
169,4,ODD,127
169,5,EVEN,382
169,6,ODD,191
169,7,EVEN,574
169,8,ODD,287
169,9,EVEN,862
169,10,ODD,431
169,11,EVEN,1294
169,12,ODD,647
169,13,EVEN,1942
169,14,ODD,971
169,15,EVEN,2914
169,16,ODD,1457
169,17,EVEN,4372
169,18,EVEN,2186
169,19,ODD,1093
169,20,EVEN,3280
169,21,EVEN,1640
169,22,EVEN,820
169,23,EVEN,410
169,24,ODD,205
169,25,EVEN,616
169,26,EVEN,308
169,27,EVEN,154
169,28,ODD,77
169,29,EVEN,232
169,30,EVEN,116
169,31,EVEN,58
169,32,ODD,29
169,33,EVEN,88
169,34,EVEN,44
169,35,EVEN,22
169,36,ODD,11
169,37,EVEN,34
169,38,ODD,17
169,39,EVEN,52
169,40,EVEN,26
169,41,ODD,13
169,42,EVEN,40
169,43,EVEN,20
169,44,EVEN,10
169,45,ODD,5
169,46,EVEN,16
169,47,EVEN,8
169,48,EVEN,4
169,49,EVEN,2
169,50,END,1
987,1,ODD,987
987,2,EVEN,2962
987,3,ODD,1481
987,4,EVEN,4444
987,5,EVEN,2222
987,6,ODD,1111
987,7,EVEN,3334
987,8,ODD,1667
987,9,EVEN,5002
987,10,ODD,2501
987,11,EVEN,7504
987,12,EVEN,3752
987,13,EVEN,1876
987,14,EVEN,938
987,15,ODD,469
987,16,EVEN,1408
987,17,EVEN,704
987,18,EVEN,352
987,19,EVEN,176
987,20,EVEN,88
987,21,EVEN,44
987,22,EVEN,22
987,23,ODD,11
987,24,EVEN,34
987,25,ODD,17
987,26,EVEN,52
987,27,EVEN,26
987,28,ODD,13
987,29,EVEN,40
987,30,EVEN,20
987,31,EVEN,10
987,32,ODD,5
987,33,EVEN,16
987,34,EVEN,8
987,35,EVEN,4
987,36,EVEN,2
987,37,END,1
152,1,EVEN,152
152,2,EVEN,76
152,3,EVEN,38
152,4,ODD,19
152,5,EVEN,58
152,6,ODD,29
152,7,EVEN,88
152,8,EVEN,44
152,9,EVEN,22
152,10,ODD,11
152,11,EVEN,34
152,12,ODD,17
152,13,EVEN,52
152,14,EVEN,26
152,15,ODD,13
152,16,EVEN,40
152,17,EVEN,20
152,18,EVEN,10
152,19,ODD,5
152,20,EVEN,16
152,21,EVEN,8
152,22,EVEN,4
152,23,EVEN,2
152,24,END,1
995,1,ODD,995
995,2,EVEN,2986
995,3,ODD,1493
995,4,EVEN,4480
995,5,EVEN,2240
995,6,EVEN,1120
995,7,EVEN,560
995,8,EVEN,280
995,9,EVEN,140
995,10,EVEN,70
995,11,ODD,35
995,12,EVEN,106
995,13,ODD,53
995,14,EVEN,160
995,15,EVEN,80
995,16,EVEN,40
995,17,EVEN,20
995,18,EVEN,10
995,19,ODD,5
995,20,EVEN,16
995,21,EVEN,8
995,22,EVEN,4
995,23,EVEN,2
995,24,END,1
100,1,EVEN,100
100,2,EVEN,50
100,3,ODD,25
100,4,EVEN,76
100,5,EVEN,38
100,6,ODD,19
100,7,EVEN,58
100,8,ODD,29
100,9,EVEN,88
100,10,EVEN,44
100,11,EVEN,22
100,12,ODD,11
100,13,EVEN,34
100,14,ODD,17
100,15,EVEN,52
100,16,EVEN,26
100,17,ODD,13
100,18,EVEN,40
100,19,EVEN,20
100,20,EVEN,10
100,21,ODD,5
100,22,EVEN,16
100,23,EVEN,8
100,24,EVEN,4
100,25,EVEN,2
100,26,END,1
715,1,ODD,715
715,2,EVEN,2146
715,3,ODD,1073
715,4,EVEN,3220
715,5,EVEN,1610
715,6,ODD,805
715,7,EVEN,2416
715,8,EVEN,1208
715,9,EVEN,604
715,10,EVEN,302
715,11,ODD,151
715,12,EVEN,454
715,13,ODD,227
715,14,EVEN,682
715,15,ODD,341
715,16,EVEN,1024
715,17,EVEN,512
715,18,EVEN,256
715,19,EVEN,128
715,20,EVEN,64
715,21,EVEN,32
715,22,EVEN,16
715,23,EVEN,8
715,24,EVEN,4
715,25,EVEN,2
715,26,END,1
922,1,EVEN,922
922,2,ODD,461
922,3,EVEN,1384
922,4,EVEN,692
922,5,EVEN,346
922,6,ODD,173
922,7,EVEN,520
922,8,EVEN,260
922,9,EVEN,130
922,10,ODD,65
922,11,EVEN,196
922,12,EVEN,98
922,13,ODD,49
922,14,EVEN,148
922,15,EVEN,74
922,16,ODD,37
922,17,EVEN,112
922,18,EVEN,56
922,19,EVEN,28
922,20,EVEN,14
922,21,ODD,7
922,22,EVEN,22
922,23,ODD,11
922,24,EVEN,34
922,25,ODD,17
922,26,EVEN,52
922,27,EVEN,26
922,28,ODD,13
922,29,EVEN,40
922,30,EVEN,20
922,31,EVEN,10
922,32,ODD,5
922,33,EVEN,16
922,34,EVEN,8
922,35,EVEN,4
922,36,EVEN,2
922,37,END,1
739,1,ODD,739
739,2,EVEN,2218
739,3,ODD,1109
739,4,EVEN,3328
739,5,EVEN,1664
739,6,EVEN,832
739,7,EVEN,416
739,8,EVEN,208
739,9,EVEN,104
739,10,EVEN,52
739,11,EVEN,26
739,12,ODD,13
739,13,EVEN,40
739,14,EVEN,20
739,15,EVEN,10
739,16,ODD,5
739,17,EVEN,16
739,18,EVEN,8
739,19,EVEN,4
739,20,EVEN,2
739,21,END,1
794,1,EVEN,794
794,2,ODD,397
794,3,EVEN,1192
794,4,EVEN,596
794,5,EVEN,298
794,6,ODD,149
794,7,EVEN,448
794,8,EVEN,224
794,9,EVEN,112
794,10,EVEN,56
794,11,EVEN,28
794,12,EVEN,14
794,13,ODD,7
794,14,EVEN,22
794,15,ODD,11
794,16,EVEN,34
794,17,ODD,17
794,18,EVEN,52
794,19,EVEN,26
794,20,ODD,13
794,21,EVEN,40
794,22,EVEN,20
794,23,EVEN,10
794,24,ODD,5
794,25,EVEN,16
794,26,EVEN,8
794,27,EVEN,4
794,28,EVEN,2
794,29,END,1
765,1,ODD,765
765,2,EVEN,2296
765,3,EVEN,1148
765,4,EVEN,574
765,5,ODD,287
765,6,EVEN,862
765,7,ODD,431
765,8,EVEN,1294
765,9,ODD,647
765,10,EVEN,1942
765,11,ODD,971
765,12,EVEN,2914
765,13,ODD,1457
765,14,EVEN,4372
765,15,EVEN,2186
765,16,ODD,1093
765,17,EVEN,3280
765,18,EVEN,1640
765,19,EVEN,820
765,20,EVEN,410
765,21,ODD,205
765,22,EVEN,616
765,23,EVEN,308
765,24,EVEN,154
765,25,ODD,77
765,26,EVEN,232
765,27,EVEN,116
765,28,EVEN,58
765,29,ODD,29
765,30,EVEN,88
765,31,EVEN,44
765,32,EVEN,22
765,33,ODD,11
765,34,EVEN,34
765,35,ODD,17
765,36,EVEN,52
765,37,EVEN,26
765,38,ODD,13
765,39,EVEN,40
765,40,EVEN,20
765,41,EVEN,10
765,42,ODD,5
765,43,EVEN,16
765,44,EVEN,8
765,45,EVEN,4
765,46,EVEN,2
765,47,END,1
867,1,ODD,867
867,2,EVEN,2602
867,3,ODD,1301
867,4,EVEN,3904
867,5,EVEN,1952
867,6,EVEN,976
867,7,EVEN,488
867,8,EVEN,244
867,9,EVEN,122
867,10,ODD,61
867,11,EVEN,184
867,12,EVEN,92
867,13,EVEN,46
867,14,ODD,23
867,15,EVEN,70
867,16,ODD,35
867,17,EVEN,106
867,18,ODD,53
867,19,EVEN,160
867,20,EVEN,80
867,21,EVEN,40
867,22,EVEN,20
867,23,EVEN,10
867,24,ODD,5
867,25,EVEN,16
867,26,EVEN,8
867,27,EVEN,4
867,28,EVEN,2
867,29,END,1
435,1,ODD,435
435,2,EVEN,1306
435,3,ODD,653
435,4,EVEN,1960
435,5,EVEN,980
435,6,EVEN,490
435,7,ODD,245
435,8,EVEN,736
435,9,EVEN,368
435,10,EVEN,184
435,11,EVEN,92
435,12,EVEN,46
435,13,ODD,23
435,14,EVEN,70
435,15,ODD,35
435,16,EVEN,106
435,17,ODD,53
435,18,EVEN,160
435,19,EVEN,80
435,20,EVEN,40
435,21,EVEN,20
435,22,EVEN,10
435,23,ODD,5
435,24,EVEN,16
435,25,EVEN,8
435,26,EVEN,4
435,27,EVEN,2
435,28,END,1
963,1,ODD,963
963,2,EVEN,2890
963,3,ODD,1445
963,4,EVEN,4336
963,5,EVEN,2168
963,6,EVEN,1084
963,7,EVEN,542
963,8,ODD,271
963,9,EVEN,814
963,10,ODD,407
963,11,EVEN,1222
963,12,ODD,611
963,13,EVEN,1834
963,14,ODD,917
963,15,EVEN,2752
963,16,EVEN,1376
963,17,EVEN,688
963,18,EVEN,344
963,19,EVEN,172
963,20,EVEN,86
963,21,ODD,43
963,22,EVEN,130
963,23,ODD,65
963,24,EVEN,196
963,25,EVEN,98
963,26,ODD,49
963,27,EVEN,148
963,28,EVEN,74
963,29,ODD,37
963,30,EVEN,112
963,31,EVEN,56
963,32,EVEN,28
963,33,EVEN,14
963,34,ODD,7
963,35,EVEN,22
963,36,ODD,11
963,37,EVEN,34
963,38,ODD,17
963,39,EVEN,52
963,40,EVEN,26
963,41,ODD,13
963,42,EVEN,40
963,43,EVEN,20
963,44,EVEN,10
963,45,ODD,5
963,46,EVEN,16
963,47,EVEN,8
963,48,EVEN,4
963,49,EVEN,2
963,50,END,1
742,1,EVEN,742
742,2,ODD,371
742,3,EVEN,1114
742,4,ODD,557
742,5,EVEN,1672
742,6,EVEN,836
742,7,EVEN,418
742,8,ODD,209
742,9,EVEN,628
742,10,EVEN,314
742,11,ODD,157
742,12,EVEN,472
742,13,EVEN,236
742,14,EVEN,118
742,15,ODD,59
742,16,EVEN,178
742,17,ODD,89
742,18,EVEN,268
742,19,EVEN,134
742,20,ODD,67
742,21,EVEN,202
742,22,ODD,101
742,23,EVEN,304
742,24,EVEN,152
742,25,EVEN,76
742,26,EVEN,38
742,27,ODD,19
742,28,EVEN,58
742,29,ODD,29
742,30,EVEN,88
742,31,EVEN,44
742,32,EVEN,22
742,33,ODD,11
742,34,EVEN,34
742,35,ODD,17
742,36,EVEN,52
742,37,EVEN,26
742,38,ODD,13
742,39,EVEN,40
742,40,EVEN,20
742,41,EVEN,10
742,42,ODD,5
742,43,EVEN,16
742,44,EVEN,8
742,45,EVEN,4
742,46,EVEN,2
742,47,END,1
144,1,EVEN,144
144,2,EVEN,72
144,3,EVEN,36
144,4,EVEN,18
144,5,ODD,9
144,6,EVEN,28
144,7,EVEN,14
144,8,ODD,7
144,9,EVEN,22
144,10,ODD,11
144,11,EVEN,34
144,12,ODD,17
144,13,EVEN,52
144,14,EVEN,26
144,15,ODD,13
144,16,EVEN,40
144,17,EVEN,20
144,18,EVEN,10
144,19,ODD,5
144,20,EVEN,16
144,21,EVEN,8
144,22,EVEN,4
144,23,EVEN,2
144,24,END,1
803,1,ODD,803
803,2,EVEN,2410
803,3,ODD,1205
803,4,EVEN,3616
803,5,EVEN,1808
803,6,EVEN,904
803,7,EVEN,452
803,8,EVEN,226
803,9,ODD,113
803,10,EVEN,340
803,11,EVEN,170
803,12,ODD,85
803,13,EVEN,256
803,14,EVEN,128
803,15,EVEN,64
803,16,EVEN,32
803,17,EVEN,16
803,18,EVEN,8
803,19,EVEN,4
803,20,EVEN,2
803,21,END,1
396,1,EVEN,396
396,2,EVEN,198
396,3,ODD,99
396,4,EVEN,298
396,5,ODD,149
396,6,EVEN,448
396,7,EVEN,224
396,8,EVEN,112
396,9,EVEN,56
396,10,EVEN,28
396,11,EVEN,14
396,12,ODD,7
396,13,EVEN,22
396,14,ODD,11
396,15,EVEN,34
396,16,ODD,17
396,17,EVEN,52
396,18,EVEN,26
396,19,ODD,13
396,20,EVEN,40
396,21,EVEN,20
396,22,EVEN,10
396,23,ODD,5
396,24,EVEN,16
396,25,EVEN,8
396,26,EVEN,4
396,27,EVEN,2
396,28,END,1
960,1,EVEN,960
960,2,EVEN,480
960,3,EVEN,240
960,4,EVEN,120
960,5,EVEN,60
960,6,EVEN,30
960,7,ODD,15
960,8,EVEN,46
960,9,ODD,23
960,10,EVEN,70
960,11,ODD,35
960,12,EVEN,106
960,13,ODD,53
960,14,EVEN,160
960,15,EVEN,80
960,16,EVEN,40
960,17,EVEN,20
960,18,EVEN,10
960,19,ODD,5
960,20,EVEN,16
960,21,EVEN,8
960,22,EVEN,4
960,23,EVEN,2
960,24,END,1
966,1,EVEN,966
966,2,ODD,483
966,3,EVEN,1450
966,4,ODD,725
966,5,EVEN,2176
966,6,EVEN,1088
966,7,EVEN,544
966,8,EVEN,272
966,9,EVEN,136
966,10,EVEN,68
966,11,EVEN,34
966,12,ODD,17
966,13,EVEN,52
966,14,EVEN,26
966,15,ODD,13
966,16,EVEN,40
966,17,EVEN,20
966,18,EVEN,10
966,19,ODD,5
966,20,EVEN,16
966,21,EVEN,8
966,22,EVEN,4
966,23,EVEN,2
966,24,END,1
433,1,ODD,433
433,2,EVEN,1300
433,3,EVEN,650
433,4,ODD,325
433,5,EVEN,976
433,6,EVEN,488
433,7,EVEN,244
433,8,EVEN,122
433,9,ODD,61
433,10,EVEN,184
433,11,EVEN,92
433,12,EVEN,46
433,13,ODD,23
433,14,EVEN,70
433,15,ODD,35
433,16,EVEN,106
433,17,ODD,53
433,18,EVEN,160
433,19,EVEN,80
433,20,EVEN,40
433,21,EVEN,20
433,22,EVEN,10
433,23,ODD,5
433,24,EVEN,16
433,25,EVEN,8
433,26,EVEN,4
433,27,EVEN,2
433,28,END,1
735,1,ODD,735
735,2,EVEN,2206
735,3,ODD,1103
735,4,EVEN,3310
735,5,ODD,1655
735,6,EVEN,4966
735,7,ODD,2483
735,8,EVEN,7450
735,9,ODD,3725
735,10,EVEN,11176
735,11,EVEN,5588
735,12,EVEN,2794
735,13,ODD,1397
735,14,EVEN,4192
735,15,EVEN,2096
735,16,EVEN,1048
735,17,EVEN,524
735,18,EVEN,262
735,19,ODD,131
735,20,EVEN,394
735,21,ODD,197
735,22,EVEN,592
735,23,EVEN,296
735,24,EVEN,148
735,25,EVEN,74
735,26,ODD,37
735,27,EVEN,112
735,28,EVEN,56
735,29,EVEN,28
735,30,EVEN,14
735,31,ODD,7
735,32,EVEN,22
735,33,ODD,11
735,34,EVEN,34
735,35,ODD,17
735,36,EVEN,52
735,37,EVEN,26
735,38,ODD,13
735,39,EVEN,40
735,40,EVEN,20
735,41,EVEN,10
735,42,ODD,5
735,43,EVEN,16
735,44,EVEN,8
735,45,EVEN,4
735,46,EVEN,2
735,47,END,1
746,1,EVEN,746
746,2,ODD,373
746,3,EVEN,1120
746,4,EVEN,560
746,5,EVEN,280
746,6,EVEN,140
746,7,EVEN,70
746,8,ODD,35
746,9,EVEN,106
746,10,ODD,53
746,11,EVEN,160
746,12,EVEN,80
746,13,EVEN,40
746,14,EVEN,20
746,15,EVEN,10
746,16,ODD,5
746,17,EVEN,16
746,18,EVEN,8
746,19,EVEN,4
746,20,EVEN,2
746,21,END,1
945,1,ODD,945
945,2,EVEN,2836
945,3,EVEN,1418
945,4,ODD,709
945,5,EVEN,2128
945,6,EVEN,1064
945,7,EVEN,532
945,8,EVEN,266
945,9,ODD,133
945,10,EVEN,400
945,11,EVEN,200
945,12,EVEN,100
945,13,EVEN,50
945,14,ODD,25
945,15,EVEN,76
945,16,EVEN,38
945,17,ODD,19
945,18,EVEN,58
945,19,ODD,29
945,20,EVEN,88
945,21,EVEN,44
945,22,EVEN,22
945,23,ODD,11
945,24,EVEN,34
945,25,ODD,17
945,26,EVEN,52
945,27,EVEN,26
945,28,ODD,13
945,29,EVEN,40
945,30,EVEN,20
945,31,EVEN,10
945,32,ODD,5
945,33,EVEN,16
945,34,EVEN,8
945,35,EVEN,4
945,36,EVEN,2
945,37,END,1
100,1,EVEN,100
100,2,EVEN,50
100,3,ODD,25
100,4,EVEN,76
100,5,EVEN,38
100,6,ODD,19
100,7,EVEN,58
100,8,ODD,29
100,9,EVEN,88
100,10,EVEN,44
100,11,EVEN,22
100,12,ODD,11
100,13,EVEN,34
100,14,ODD,17
100,15,EVEN,52
100,16,EVEN,26
100,17,ODD,13
100,18,EVEN,40
100,19,EVEN,20
100,20,EVEN,10
100,21,ODD,5
100,22,EVEN,16
100,23,EVEN,8
100,24,EVEN,4
100,25,EVEN,2
100,26,END,1
800,1,EVEN,800
800,2,EVEN,400
800,3,EVEN,200
800,4,EVEN,100
800,5,EVEN,50
800,6,ODD,25
800,7,EVEN,76
800,8,EVEN,38
800,9,ODD,19
800,10,EVEN,58
800,11,ODD,29
800,12,EVEN,88
800,13,EVEN,44
800,14,EVEN,22
800,15,ODD,11
800,16,EVEN,34
800,17,ODD,17
800,18,EVEN,52
800,19,EVEN,26
800,20,ODD,13
800,21,EVEN,40
800,22,EVEN,20
800,23,EVEN,10
800,24,ODD,5
800,25,EVEN,16
800,26,EVEN,8
800,27,EVEN,4
800,28,EVEN,2
800,29,END,1
928,1,EVEN,928
928,2,EVEN,464
928,3,EVEN,232
928,4,EVEN,116
928,5,EVEN,58
928,6,ODD,29
928,7,EVEN,88
928,8,EVEN,44
928,9,EVEN,22
928,10,ODD,11
928,11,EVEN,34
928,12,ODD,17
928,13,EVEN,52
928,14,EVEN,26
928,15,ODD,13
928,16,EVEN,40
928,17,EVEN,20
928,18,EVEN,10
928,19,ODD,5
928,20,EVEN,16
928,21,EVEN,8
928,22,EVEN,4
928,23,EVEN,2
928,24,END,1
960,1,EVEN,960
960,2,EVEN,480
960,3,EVEN,240
960,4,EVEN,120
960,5,EVEN,60
960,6,EVEN,30
960,7,ODD,15
960,8,EVEN,46
960,9,ODD,23
960,10,EVEN,70
960,11,ODD,35
960,12,EVEN,106
960,13,ODD,53
960,14,EVEN,160
960,15,EVEN,80
960,16,EVEN,40
960,17,EVEN,20
960,18,EVEN,10
960,19,ODD,5
960,20,EVEN,16
960,21,EVEN,8
960,22,EVEN,4
960,23,EVEN,2
960,24,END,1
747,1,ODD,747
747,2,EVEN,2242
747,3,ODD,1121
747,4,EVEN,3364
747,5,EVEN,1682
747,6,ODD,841
747,7,EVEN,2524
747,8,EVEN,1262
747,9,ODD,631
747,10,EVEN,1894
747,11,ODD,947
747,12,EVEN,2842
747,13,ODD,1421
747,14,EVEN,4264
747,15,EVEN,2132
747,16,EVEN,1066
747,17,ODD,533
747,18,EVEN,1600
747,19,EVEN,800
747,20,EVEN,400
747,21,EVEN,200
747,22,EVEN,100
747,23,EVEN,50
747,24,ODD,25
747,25,EVEN,76
747,26,EVEN,38
747,27,ODD,19
747,28,EVEN,58
747,29,ODD,29
747,30,EVEN,88
747,31,EVEN,44
747,32,EVEN,22
747,33,ODD,11
747,34,EVEN,34
747,35,ODD,17
747,36,EVEN,52
747,37,EVEN,26
747,38,ODD,13
747,39,EVEN,40
747,40,EVEN,20
747,41,EVEN,10
747,42,ODD,5
747,43,EVEN,16
747,44,EVEN,8
747,45,EVEN,4
747,46,EVEN,2
747,47,END,1
89,1,ODD,89
89,2,EVEN,268
89,3,EVEN,134
89,4,ODD,67
89,5,EVEN,202
89,6,ODD,101
89,7,EVEN,304
89,8,EVEN,152
89,9,EVEN,76
89,10,EVEN,38
89,11,ODD,19
89,12,EVEN,58
89,13,ODD,29
89,14,EVEN,88
89,15,EVEN,44
89,16,EVEN,22
89,17,ODD,11
89,18,EVEN,34
89,19,ODD,17
89,20,EVEN,52
89,21,EVEN,26
89,22,ODD,13
89,23,EVEN,40
89,24,EVEN,20
89,25,EVEN,10
89,26,ODD,5
89,27,EVEN,16
89,28,EVEN,8
89,29,EVEN,4
89,30,EVEN,2
89,31,END,1
122,1,EVEN,122
122,2,ODD,61
122,3,EVEN,184
122,4,EVEN,92
