original_number,capture_iteration,capture_state,capture_number
6494,25,EVEN,3904
6494,26,EVEN,1952
6494,27,EVEN,976
6494,28,EVEN,488
6494,29,EVEN,244
6494,30,EVEN,122
6494,31,ODD,61
6494,32,EVEN,184
6494,33,EVEN,92
6494,34,EVEN,46
6494,35,ODD,23
6494,36,EVEN,70
6494,37,ODD,35
6494,38,EVEN,106
6494,39,ODD,53
6494,40,EVEN,160
6494,41,EVEN,80
6494,42,EVEN,40
6494,43,EVEN,20
6494,44,EVEN,10
6494,45,ODD,5
6494,46,EVEN,16
6494,47,EVEN,8
6494,48,EVEN,4
6494,49,EVEN,2
6494,50,END,1
6495,1,ODD,6495
6495,2,EVEN,19486
6495,3,ODD,9743
6495,4,EVEN,29230
6495,5,ODD,14615
6495,6,EVEN,43846
6495,7,ODD,21923
6495,8,EVEN,65770
6495,9,ODD,32885
6495,10,EVEN,98656
6495,11,EVEN,49328
6495,12,EVEN,24664
6495,13,EVEN,12332
6495,14,EVEN,6166
6495,15,ODD,3083
6495,16,EVEN,9250
6495,17,ODD,4625
6495,18,EVEN,13876
6495,19,EVEN,6938
6495,20,ODD,3469
6495,21,EVEN,10408
6495,22,EVEN,5204
6495,23,EVEN,2602
6495,24,ODD,1301
6495,25,EVEN,3904
6495,26,EVEN,1952
6495,27,EVEN,976
6495,28,EVEN,488
6495,29,EVEN,244
6495,30,EVEN,122
6495,31,ODD,61
6495,32,EVEN,184
6495,33,EVEN,92
6495,34,EVEN,46
6495,35,ODD,23
6495,36,EVEN,70
6495,37,ODD,35
6495,38,EVEN,106
6495,39,ODD,53
6495,40,EVEN,160
6495,41,EVEN,80
6495,42,EVEN,40
6495,43,EVEN,20
6495,44,EVEN,10
6495,45,ODD,5
6495,46,EVEN,16
6495,47,EVEN,8
6495,48,EVEN,4
6495,49,EVEN,2
6495,50,END,1
6496,1,EVEN,6496
6496,2,EVEN,3248
6496,3,EVEN,1624
6496,4,EVEN,812
6496,5,EVEN,406
6496,6,ODD,203
6496,7,EVEN,610
6496,8,ODD,305
6496,9,EVEN,916
6496,10,EVEN,458
6496,11,ODD,229
6496,12,EVEN,688
6496,13,EVEN,344
6496,14,EVEN,172
6496,15,EVEN,86
6496,16,ODD,43
6496,17,EVEN,130
6496,18,ODD,65
6496,19,EVEN,196
6496,20,EVEN,98
6496,21,ODD,49
6496,22,EVEN,148
6496,23,EVEN,74
6496,24,ODD,37
6496,25,EVEN,112
6496,26,EVEN,56
6496,27,EVEN,28
6496,28,EVEN,14
6496,29,ODD,7
6496,30,EVEN,22
6496,31,ODD,11
6496,32,EVEN,34
6496,33,ODD,17
6496,34,EVEN,52
6496,35,EVEN,26
6496,36,ODD,13
6496,37,EVEN,40
6496,38,EVEN,20
6496,39,EVEN,10
6496,40,ODD,5
6496,41,EVEN,16
6496,42,EVEN,8
6496,43,EVEN,4
6496,44,EVEN,2
6496,45,END,1
6504,1,EVEN,6504
6504,2,EVEN,3252
6504,3,EVEN,1626
6504,4,ODD,813
6504,5,EVEN,2440
6504,6,EVEN,1220
6504,7,EVEN,610
6504,8,ODD,305
6504,9,EVEN,916
6504,10,EVEN,458
6504,11,ODD,229
6504,12,EVEN,688
6504,13,EVEN,344
6504,14,EVEN,172
6504,15,EVEN,86
6504,16,ODD,43
6504,17,EVEN,130
6504,18,ODD,65
6504,19,EVEN,196
6504,20,EVEN,98
6504,21,ODD,49
6504,22,EVEN,148
6504,23,EVEN,74
6504,24,ODD,37
6504,25,EVEN,112
6504,26,EVEN,56
6504,27,EVEN,28
6504,28,EVEN,14
6504,29,ODD,7
6504,30,EVEN,22
6504,31,ODD,11
6504,32,EVEN,34
6504,33,ODD,17
6504,34,EVEN,52
6504,35,EVEN,26
6504,36,ODD,13
6504,37,EVEN,40
6504,38,EVEN,20
6504,39,EVEN,10
6504,40,ODD,5
6504,41,EVEN,16
6504,42,EVEN,8
6504,43,EVEN,4
6504,44,EVEN,2
6504,45,END,1
6506,1,EVEN,6506
6506,2,ODD,3253
6506,3,EVEN,9760
6506,4,EVEN,4880
6506,5,EVEN,2440
6506,6,EVEN,1220
6506,7,EVEN,610
6506,8,ODD,305
6506,9,EVEN,916
6506,10,EVEN,458
6506,11,ODD,229
6506,12,EVEN,688
6506,13,EVEN,344
6506,14,EVEN,172
6506,15,EVEN,86
6506,16,ODD,43
6506,17,EVEN,130
6506,18,ODD,65
6506,19,EVEN,196
6506,20,EVEN,98
6506,21,ODD,49
6506,22,EVEN,148
6506,23,EVEN,74
6506,24,ODD,37
6506,25,EVEN,112
6506,26,EVEN,56
6506,27,EVEN,28
6506,28,EVEN,14
6506,29,ODD,7
6506,30,EVEN,22
6506,31,ODD,11
6506,32,EVEN,34
6506,33,ODD,17
6506,34,EVEN,52
6506,35,EVEN,26
6506,36,ODD,13
6506,37,EVEN,40
6506,38,EVEN,20
6506,39,EVEN,10
6506,40,ODD,5
6506,41,EVEN,16
6506,42,EVEN,8
6506,43,EVEN,4
6506,44,EVEN,2
6506,45,END,1
6507,1,ODD,6507
6507,2,EVEN,19522
6507,3,ODD,9761
6507,4,EVEN,29284
6507,5,EVEN,14642
6507,6,ODD,7321
6507,7,EVEN,21964
6507,8,EVEN,10982
6507,9,ODD,5491
6507,10,EVEN,16474
6507,11,ODD,8237
6507,12,EVEN,24712
6507,13,EVEN,12356
6507,14,EVEN,6178
6507,15,ODD,3089
6507,16,EVEN,9268
6507,17,EVEN,4634
6507,18,ODD,2317
6507,19,EVEN,6952
6507,20,EVEN,3476
6507,21,EVEN,1738
6507,22,ODD,869
6507,23,EVEN,2608
6507,24,EVEN,1304
6507,25,EVEN,652
6507,26,EVEN,326
6507,27,ODD,163
6507,28,EVEN,490
6507,29,ODD,245
6507,30,EVEN,736
6507,31,EVEN,368
6507,32,EVEN,184
6507,33,EVEN,92
6507,34,EVEN,46
6507,35,ODD,23
6507,36,EVEN,70
6507,37,ODD,35
6507,38,EVEN,106
6507,39,ODD,53
6507,40,EVEN,160
6507,41,EVEN,80
6507,42,EVEN,40
6507,43,EVEN,20
6507,44,EVEN,10
6507,45,ODD,5
6507,46,EVEN,16
6507,47,EVEN,8
6507,48,EVEN,4
6507,49,EVEN,2
6507,50,END,1
6512,1,EVEN,6512
6512,2,EVEN,3256
6512,3,EVEN,1628
6512,4,EVEN,814
6512,5,ODD,407
6512,6,EVEN,1222
6512,7,ODD,611
6512,8,EVEN,1834
6512,9,ODD,917
6512,10,EVEN,2752
6512,11,EVEN,1376
6512,12,EVEN,688
6512,13,EVEN,344
6512,14,EVEN,172
6512,15,EVEN,86
6512,16,ODD,43
6512,17,EVEN,130
6512,18,ODD,65
6512,19,EVEN,196
6512,20,EVEN,98
6512,21,ODD,49
6512,22,EVEN,148
6512,23,EVEN,74
6512,24,ODD,37
6512,25,EVEN,112
6512,26,EVEN,56
6512,27,EVEN,28
6512,28,EVEN,14
6512,29,ODD,7
6512,30,EVEN,22
6512,31,ODD,11
6512,32,EVEN,34
6512,33,ODD,17
6512,34,EVEN,52
6512,35,EVEN,26
6512,36,ODD,13
6512,37,EVEN,40
6512,38,EVEN,20
6512,39,EVEN,10
6512,40,ODD,5
6512,41,EVEN,16
6512,42,EVEN,8
6512,43,EVEN,4
6512,44,EVEN,2
6512,45,END,1
6513,1,ODD,6513
6513,2,EVEN,19540
6513,3,EVEN,9770
6513,4,ODD,4885
6513,5,EVEN,14656
6513,6,EVEN,7328
6513,7,EVEN,3664
6513,8,EVEN,1832
6513,9,EVEN,916
6513,10,EVEN,458
6513,11,ODD,229
6513,12,EVEN,688
6513,13,EVEN,344
6513,14,EVEN,172
6513,15,EVEN,86
6513,16,ODD,43
6513,17,EVEN,130
6513,18,ODD,65
6513,19,EVEN,196
6513,20,EVEN,98
6513,21,ODD,49
6513,22,EVEN,148
6513,23,EVEN,74
6513,24,ODD,37
6513,25,EVEN,112
6513,26,EVEN,56
6513,27,EVEN,28
6513,28,EVEN,14
6513,29,ODD,7
6513,30,EVEN,22
6513,31,ODD,11
6513,32,EVEN,34
6513,33,ODD,17
6513,34,EVEN,52
6513,35,EVEN,26
6513,36,ODD,13
6513,37,EVEN,40
6513,38,EVEN,20
6513,39,EVEN,10
6513,40,ODD,5
6513,41,EVEN,16
6513,42,EVEN,8
6513,43,EVEN,4
6513,44,EVEN,2
6513,45,END,1
6514,1,EVEN,6514
6514,2,ODD,3257
6514,3,EVEN,9772
6514,4,EVEN,4886
6514,5,ODD,2443
6514,6,EVEN,7330
6514,7,ODD,3665
6514,8,EVEN,10996
6514,9,EVEN,5498
6514,10,ODD,2749
6514,11,EVEN,8248
6514,12,EVEN,4124
6514,13,EVEN,2062
6514,14,ODD,1031
6514,15,EVEN,3094
6514,16,ODD,1547
6514,17,EVEN,4642
6514,18,ODD,2321
6514,19,EVEN,6964
6514,20,EVEN,3482
6514,21,ODD,1741
6514,22,EVEN,5224
6514,23,EVEN,2612
6514,24,EVEN,1306
6514,25,ODD,653
6514,26,EVEN,1960
6514,27,EVEN,980
6514,28,EVEN,490
6514,29,ODD,245
6514,30,EVEN,736
6514,31,EVEN,368
6514,32,EVEN,184
6514,33,EVEN,92
6514,34,EVEN,46
6514,35,ODD,23
6514,36,EVEN,70
6514,37,ODD,35
6514,38,EVEN,106
6514,39,ODD,53
6514,40,EVEN,160
6514,41,EVEN,80
6514,42,EVEN,40
6514,43,EVEN,20
6514,44,EVEN,10
6514,45,ODD,5
6514,46,EVEN,16
6514,47,EVEN,8
6514,48,EVEN,4
6514,49,EVEN,2
6514,50,END,1
6515,1,ODD,6515
6515,2,EVEN,19546
6515,3,ODD,9773
6515,4,EVEN,29320
6515,5,EVEN,14660
6515,6,EVEN,7330
6515,7,ODD,3665
6515,8,EVEN,10996
6515,9,EVEN,5498
6515,10,ODD,2749
6515,11,EVEN,8248
6515,12,EVEN,4124
6515,13,EVEN,2062
6515,14,ODD,1031
6515,15,EVEN,3094
6515,16,ODD,1547
6515,17,EVEN,4642
6515,18,ODD,2321
6515,19,EVEN,6964
6515,20,EVEN,3482
6515,21,ODD,1741
6515,22,EVEN,5224
6515,23,EVEN,2612
6515,24,EVEN,1306
6515,25,ODD,653
6515,26,EVEN,1960
6515,27,EVEN,980
6515,28,EVEN,490
6515,29,ODD,245
6515,30,EVEN,736
6515,31,EVEN,368
6515,32,EVEN,184
6515,33,EVEN,92
6515,34,EVEN,46
6515,35,ODD,23
6515,36,EVEN,70
6515,37,ODD,35
6515,38,EVEN,106
6515,39,ODD,53
6515,40,EVEN,160
6515,41,EVEN,80
6515,42,EVEN,40
6515,43,EVEN,20
6515,44,EVEN,10
6515,45,ODD,5
6515,46,EVEN,16
6515,47,EVEN,8
6515,48,EVEN,4
6515,49,EVEN,2
6515,50,END,1
6516,1,EVEN,6516
6516,2,EVEN,3258
6516,3,ODD,1629
6516,4,EVEN,4888
6516,5,EVEN,2444
6516,6,EVEN,1222
6516,7,ODD,611
6516,8,EVEN,1834
6516,9,ODD,917
6516,10,EVEN,2752
6516,11,EVEN,1376
6516,12,EVEN,688
6516,13,EVEN,344
6516,14,EVEN,172
6516,15,EVEN,86
6516,16,ODD,43
6516,17,EVEN,130
6516,18,ODD,65
6516,19,EVEN,196
6516,20,EVEN,98
6516,21,ODD,49
6516,22,EVEN,148
6516,23,EVEN,74
6516,24,ODD,37
6516,25,EVEN,112
6516,26,EVEN,56
6516,27,EVEN,28
6516,28,EVEN,14
6516,29,ODD,7
6516,30,EVEN,22
6516,31,ODD,11
6516,32,EVEN,34
6516,33,ODD,17
6516,34,EVEN,52
6516,35,EVEN,26
6516,36,ODD,13
6516,37,EVEN,40
6516,38,EVEN,20
6516,39,EVEN,10
6516,40,ODD,5
6516,41,EVEN,16
6516,42,EVEN,8
6516,43,EVEN,4
6516,44,EVEN,2
6516,45,END,1
6517,1,ODD,6517
6517,2,EVEN,19552
6517,3,EVEN,9776
6517,4,EVEN,4888
6517,5,EVEN,2444
6517,6,EVEN,1222
6517,7,ODD,611
6517,8,EVEN,1834
6517,9,ODD,917
6517,10,EVEN,2752
6517,11,EVEN,1376
6517,12,EVEN,688
6517,13,EVEN,344
6517,14,EVEN,172
6517,15,EVEN,86
6517,16,ODD,43
6517,17,EVEN,130
6517,18,ODD,65
6517,19,EVEN,196
6517,20,EVEN,98
6517,21,ODD,49
6517,22,EVEN,148
6517,23,EVEN,74
6517,24,ODD,37
6517,25,EVEN,112
6517,26,EVEN,56
6517,27,EVEN,28
6517,28,EVEN,14
6517,29,ODD,7
6517,30,EVEN,22
6517,31,ODD,11
6517,32,EVEN,34
6517,33,ODD,17
6517,34,EVEN,52
6517,35,EVEN,26
6517,36,ODD,13
6517,37,EVEN,40
6517,38,EVEN,20
6517,39,EVEN,10
6517,40,ODD,5
6517,41,EVEN,16
6517,42,EVEN,8
6517,43,EVEN,4
6517,44,EVEN,2
6517,45,END,1
6518,1,EVEN,6518
6518,2,ODD,3259
6518,3,EVEN,9778
6518,4,ODD,4889
6518,5,EVEN,14668
6518,6,EVEN,7334
6518,7,ODD,3667
6518,8,EVEN,11002
6518,9,ODD,5501
6518,10,EVEN,16504
6518,11,EVEN,8252
6518,12,EVEN,4126
6518,13,ODD,2063
6518,14,EVEN,6190
6518,15,ODD,3095
6518,16,EVEN,9286
6518,17,ODD,4643
6518,18,EVEN,13930
6518,19,ODD,6965
6518,20,EVEN,20896
6518,21,EVEN,10448
6518,22,EVEN,5224
6518,23,EVEN,2612
6518,24,EVEN,1306
6518,25,ODD,653
6518,26,EVEN,1960
6518,27,EVEN,980
6518,28,EVEN,490
6518,29,ODD,245
6518,30,EVEN,736
6518,31,EVEN,368
6518,32,EVEN,184
6518,33,EVEN,92
6518,34,EVEN,46
6518,35,ODD,23
6518,36,EVEN,70
6518,37,ODD,35
6518,38,EVEN,106
6518,39,ODD,53
6518,40,EVEN,160
6518,41,EVEN,80
6518,42,EVEN,40
6518,43,EVEN,20
6518,44,EVEN,10
6518,45,ODD,5
6518,46,EVEN,16
6518,47,EVEN,8
6518,48,EVEN,4
6518,49,EVEN,2
6518,50,END,1
6519,1,ODD,6519
6519,2,EVEN,19558
6519,3,ODD,9779
6519,4,EVEN,29338
6519,5,ODD,14669
6519,6,EVEN,44008
6519,7,EVEN,22004
6519,8,EVEN,11002
6519,9,ODD,5501
6519,10,EVEN,16504
6519,11,EVEN,8252
6519,12,EVEN,4126
6519,13,ODD,2063
6519,14,EVEN,6190
6519,15,ODD,3095
6519,16,EVEN,9286
6519,17,ODD,4643
6519,18,EVEN,13930
6519,19,ODD,6965
6519,20,EVEN,20896
6519,21,EVEN,10448
6519,22,EVEN,5224
6519,23,EVEN,2612
6519,24,EVEN,1306
6519,25,ODD,653
6519,26,EVEN,1960
6519,27,EVEN,980
6519,28,EVEN,490
6519,29,ODD,245
6519,30,EVEN,736
6519,31,EVEN,368
6519,32,EVEN,184
6519,33,EVEN,92
6519,34,EVEN,46
6519,35,ODD,23
6519,36,EVEN,70
6519,37,ODD,35
6519,38,EVEN,106
6519,39,ODD,53
6519,40,EVEN,160
6519,41,EVEN,80
6519,42,EVEN,40
6519,43,EVEN,20
6519,44,EVEN,10
6519,45,ODD,5
6519,46,EVEN,16
6519,47,EVEN,8
6519,48,EVEN,4
6519,49,EVEN,2
6519,50,END,1
6536,1,EVEN,6536
6536,2,EVEN,3268
6536,3,EVEN,1634
6536,4,ODD,817
6536,5,EVEN,2452
6536,6,EVEN,1226
6536,7,ODD,613
6536,8,EVEN,1840
6536,9,EVEN,920
6536,10,EVEN,460
6536,11,EVEN,230
6536,12,ODD,115
6536,13,EVEN,346
6536,14,ODD,173
6536,15,EVEN,520
6536,16,EVEN,260
6536,17,EVEN,130
6536,18,ODD,65
6536,19,EVEN,196
6536,20,EVEN,98
6536,21,ODD,49
6536,22,EVEN,148
6536,23,EVEN,74
6536,24,ODD,37
6536,25,EVEN,112
6536,26,EVEN,56
6536,27,EVEN,28
6536,28,EVEN,14
6536,29,ODD,7
6536,30,EVEN,22
6536,31,ODD,11
6536,32,EVEN,34
6536,33,ODD,17
6536,34,EVEN,52
6536,35,EVEN,26
6536,36,ODD,13
6536,37,EVEN,40
6536,38,EVEN,20
6536,39,EVEN,10
6536,40,ODD,5
6536,41,EVEN,16
6536,42,EVEN,8
6536,43,EVEN,4
6536,44,EVEN,2
6536,45,END,1
6538,1,EVEN,6538
6538,2,ODD,3269
6538,3,EVEN,9808
6538,4,EVEN,4904
6538,5,EVEN,2452
6538,6,EVEN,1226
6538,7,ODD,613
6538,8,EVEN,1840
6538,9,EVEN,920
6538,10,EVEN,460
6538,11,EVEN,230
6538,12,ODD,115
6538,13,EVEN,346
6538,14,ODD,173
6538,15,EVEN,520
6538,16,EVEN,260
6538,17,EVEN,130
6538,18,ODD,65
6538,19,EVEN,196
6538,20,EVEN,98
6538,21,ODD,49
6538,22,EVEN,148
6538,23,EVEN,74
6538,24,ODD,37
6538,25,EVEN,112
6538,26,EVEN,56
6538,27,EVEN,28
6538,28,EVEN,14
6538,29,ODD,7
6538,30,EVEN,22
6538,31,ODD,11
6538,32,EVEN,34
6538,33,ODD,17
6538,34,EVEN,52
6538,35,EVEN,26
6538,36,ODD,13
6538,37,EVEN,40
6538,38,EVEN,20
6538,39,EVEN,10
6538,40,ODD,5
6538,41,EVEN,16
6538,42,EVEN,8
6538,43,EVEN,4
6538,44,EVEN,2
6538,45,END,1
6540,1,EVEN,6540
6540,2,EVEN,3270
6540,3,ODD,1635
6540,4,EVEN,4906
6540,5,ODD,2453
6540,6,EVEN,7360
6540,7,EVEN,3680
6540,8,EVEN,1840
6540,9,EVEN,920
6540,10,EVEN,460
6540,11,EVEN,230
6540,12,ODD,115
6540,13,EVEN,346
6540,14,ODD,173
6540,15,EVEN,520
6540,16,EVEN,260
6540,17,EVEN,130
6540,18,ODD,65
6540,19,EVEN,196
6540,20,EVEN,98
6540,21,ODD,49
6540,22,EVEN,148
6540,23,EVEN,74
6540,24,ODD,37
6540,25,EVEN,112
6540,26,EVEN,56
6540,27,EVEN,28
6540,28,EVEN,14
6540,29,ODD,7
6540,30,EVEN,22
6540,31,ODD,11
6540,32,EVEN,34
6540,33,ODD,17
6540,34,EVEN,52
6540,35,EVEN,26
6540,36,ODD,13
6540,37,EVEN,40
6540,38,EVEN,20
6540,39,EVEN,10
6540,40,ODD,5
6540,41,EVEN,16
6540,42,EVEN,8
6540,43,EVEN,4
6540,44,EVEN,2
6540,45,END,1
6541,1,ODD,6541
6541,2,EVEN,19624
6541,3,EVEN,9812
6541,4,EVEN,4906
6541,5,ODD,2453
6541,6,EVEN,7360
6541,7,EVEN,3680
6541,8,EVEN,1840
6541,9,EVEN,920
6541,10,EVEN,460
6541,11,EVEN,230
6541,12,ODD,115
6541,13,EVEN,346
6541,14,ODD,173
6541,15,EVEN,520
6541,16,EVEN,260
6541,17,EVEN,130
6541,18,ODD,65
6541,19,EVEN,196
6541,20,EVEN,98
6541,21,ODD,49
6541,22,EVEN,148
6541,23,EVEN,74
6541,24,ODD,37
6541,25,EVEN,112
6541,26,EVEN,56
6541,27,EVEN,28
6541,28,EVEN,14
6541,29,ODD,7
6541,30,EVEN,22
6541,31,ODD,11
6541,32,EVEN,34
6541,33,ODD,17
6541,34,EVEN,52
6541,35,EVEN,26
6541,36,ODD,13
6541,37,EVEN,40
6541,38,EVEN,20
6541,39,EVEN,10
6541,40,ODD,5
6541,41,EVEN,16
6541,42,EVEN,8
6541,43,EVEN,4
6541,44,EVEN,2
6541,45,END,1
6544,1,EVEN,6544
6544,2,EVEN,3272
6544,3,EVEN,1636
6544,4,EVEN,818
6544,5,ODD,409
6544,6,EVEN,1228
6544,7,EVEN,614
6544,8,ODD,307
6544,9,EVEN,922
6544,10,ODD,461
6544,11,EVEN,1384
6544,12,EVEN,692
6544,13,EVEN,346
6544,14,ODD,173
6544,15,EVEN,520
6544,16,EVEN,260
6544,17,EVEN,130
6544,18,ODD,65
6544,19,EVEN,196
6544,20,EVEN,98
6544,21,ODD,49
6544,22,EVEN,148
6544,23,EVEN,74
6544,24,ODD,37
6544,25,EVEN,112
6544,26,EVEN,56
6544,27,EVEN,28
6544,28,EVEN,14
6544,29,ODD,7
6544,30,EVEN,22
6544,31,ODD,11
6544,32,EVEN,34
6544,33,ODD,17
6544,34,EVEN,52
6544,35,EVEN,26
6544,36,ODD,13
6544,37,EVEN,40
6544,38,EVEN,20
6544,39,EVEN,10
6544,40,ODD,5
6544,41,EVEN,16
6544,42,EVEN,8
6544,43,EVEN,4
6544,44,EVEN,2
6544,45,END,1
6548,1,EVEN,6548
6548,2,EVEN,3274
6548,3,ODD,1637
6548,4,EVEN,4912
6548,5,EVEN,2456
6548,6,EVEN,1228
6548,7,EVEN,614
6548,8,ODD,307
6548,9,EVEN,922
6548,10,ODD,461
6548,11,EVEN,1384
6548,12,EVEN,692
6548,13,EVEN,346
6548,14,ODD,173
6548,15,EVEN,520
6548,16,EVEN,260
6548,17,EVEN,130
6548,18,ODD,65
6548,19,EVEN,196
6548,20,EVEN,98
6548,21,ODD,49
6548,22,EVEN,148
6548,23,EVEN,74
6548,24,ODD,37
6548,25,EVEN,112
6548,26,EVEN,56
6548,27,EVEN,28
6548,28,EVEN,14
6548,29,ODD,7
6548,30,EVEN,22
6548,31,ODD,11
6548,32,EVEN,34
6548,33,ODD,17
6548,34,EVEN,52
6548,35,EVEN,26
6548,36,ODD,13
6548,37,EVEN,40
6548,38,EVEN,20
6548,39,EVEN,10
6548,40,ODD,5
6548,41,EVEN,16
6548,42,EVEN,8
6548,43,EVEN,4
6548,44,EVEN,2
6548,45,END,1
6549,1,ODD,6549
6549,2,EVEN,19648
6549,3,EVEN,9824
6549,4,EVEN,4912
6549,5,EVEN,2456
6549,6,EVEN,1228
6549,7,EVEN,614
6549,8,ODD,307
6549,9,EVEN,922
6549,10,ODD,461
6549,11,EVEN,1384
6549,12,EVEN,692
6549,13,EVEN,346
6549,14,ODD,173
6549,15,EVEN,520
6549,16,EVEN,260
6549,17,EVEN,130
6549,18,ODD,65
6549,19,EVEN,196
6549,20,EVEN,98
6549,21,ODD,49
6549,22,EVEN,148
6549,23,EVEN,74
6549,24,ODD,37
6549,25,EVEN,112
6549,26,EVEN,56
6549,27,EVEN,28
6549,28,EVEN,14
6549,29,ODD,7
6549,30,EVEN,22
6549,31,ODD,11
6549,32,EVEN,34
6549,33,ODD,17
6549,34,EVEN,52
6549,35,EVEN,26
6549,36,ODD,13
6549,37,EVEN,40
6549,38,EVEN,20
6549,39,EVEN,10
6549,40,ODD,5
6549,41,EVEN,16
6549,42,EVEN,8
6549,43,EVEN,4
6549,44,EVEN,2
6549,45,END,1
6552,1,EVEN,6552
6552,2,EVEN,3276
6552,3,EVEN,1638
6552,4,ODD,819
6552,5,EVEN,2458
6552,6,ODD,1229
6552,7,EVEN,3688
6552,8,EVEN,1844
6552,9,EVEN,922
6552,10,ODD,461
6552,11,EVEN,1384
6552,12,EVEN,692
6552,13,EVEN,346
6552,14,ODD,173
6552,15,EVEN,520
6552,16,EVEN,260
6552,17,EVEN,130
6552,18,ODD,65
6552,19,EVEN,196
6552,20,EVEN,98
6552,21,ODD,49
6552,22,EVEN,148
6552,23,EVEN,74
6552,24,ODD,37
6552,25,EVEN,112
6552,26,EVEN,56
6552,27,EVEN,28
6552,28,EVEN,14
6552,29,ODD,7
6552,30,EVEN,22
6552,31,ODD,11
6552,32,EVEN,34
6552,33,ODD,17
6552,34,EVEN,52
6552,35,EVEN,26
6552,36,ODD,13
6552,37,EVEN,40
6552,38,EVEN,20
6552,39,EVEN,10
6552,40,ODD,5
6552,41,EVEN,16
6552,42,EVEN,8
6552,43,EVEN,4
6552,44,EVEN,2
6552,45,END,1
6554,1,EVEN,6554
6554,2,ODD,3277
6554,3,EVEN,9832
6554,4,EVEN,4916
6554,5,EVEN,2458
6554,6,ODD,1229
6554,7,EVEN,3688
6554,8,EVEN,1844
6554,9,EVEN,922
6554,10,ODD,461
6554,11,EVEN,1384
6554,12,EVEN,692
6554,13,EVEN,346
6554,14,ODD,173
6554,15,EVEN,520
6554,16,EVEN,260
6554,17,EVEN,130
6554,18,ODD,65
6554,19,EVEN,196
6554,20,EVEN,98
6554,21,ODD,49
6554,22,EVEN,148
6554,23,EVEN,74
6554,24,ODD,37
6554,25,EVEN,112
6554,26,EVEN,56
6554,27,EVEN,28
6554,28,EVEN,14
6554,29,ODD,7
6554,30,EVEN,22
6554,31,ODD,11
6554,32,EVEN,34
6554,33,ODD,17
6554,34,EVEN,52
6554,35,EVEN,26
6554,36,ODD,13
6554,37,EVEN,40
6554,38,EVEN,20
6554,39,EVEN,10
6554,40,ODD,5
6554,41,EVEN,16
6554,42,EVEN,8
6554,43,EVEN,4
6554,44,EVEN,2
6554,45,END,1
6555,1,ODD,6555
6555,2,EVEN,19666
6555,3,ODD,9833
6555,4,EVEN,29500
6555,5,EVEN,14750
6555,6,ODD,7375
6555,7,EVEN,22126
6555,8,ODD,11063
6555,9,EVEN,33190
6555,10,ODD,16595
6555,11,EVEN,49786
6555,12,ODD,24893
6555,13,EVEN,74680
6555,14,EVEN,37340
6555,15,EVEN,18670
6555,16,ODD,9335
6555,17,EVEN,28006
6555,18,ODD,14003
6555,19,EVEN,42010
6555,20,ODD,21005
6555,21,EVEN,63016
6555,22,EVEN,31508
6555,23,EVEN,15754
6555,24,ODD,7877
6555,25,EVEN,23632
6555,26,EVEN,11816
6555,27,EVEN,5908
6555,28,EVEN,2954
6555,29,ODD,1477
6555,30,EVEN,4432
6555,31,EVEN,2216
6555,32,EVEN,1108
6555,33,EVEN,554
6555,34,ODD,277
6555,35,EVEN,832
6555,36,EVEN,416
6555,37,EVEN,208
6555,38,EVEN,104
6555,39,EVEN,52
6555,40,EVEN,26
6555,41,ODD,13
6555,42,EVEN,40
6555,43,EVEN,20
6555,44,EVEN,10
6555,45,ODD,5
6555,46,EVEN,16
6555,47,EVEN,8
6555,48,EVEN,4
6555,49,EVEN,2
6555,50,END,1
6559,1,ODD,6559
6559,2,EVEN,19678
6559,3,ODD,9839
6559,4,EVEN,29518
6559,5,ODD,14759
6559,6,EVEN,44278
6559,7,ODD,22139
6559,8,EVEN,66418
6559,9,ODD,33209
6559,10,EVEN,99628
6559,11,EVEN,49814
6559,12,ODD,24907
6559,13,EVEN,74722
6559,14,ODD,37361
6559,15,EVEN,112084
6559,16,EVEN,56042
6559,17,ODD,28021
6559,18,EVEN,84064
6559,19,EVEN,42032
6559,20,EVEN,21016
6559,21,EVEN,10508
6559,22,EVEN,5254
6559,23,ODD,2627
6559,24,EVEN,7882
6559,25,ODD,3941
6559,26,EVEN,11824
6559,27,EVEN,5912
6559,28,EVEN,2956
6559,29,EVEN,1478
6559,30,ODD,739
6559,31,EVEN,2218
6559,32,ODD,1109
6559,33,EVEN,3328
6559,34,EVEN,1664
6559,35,EVEN,832
6559,36,EVEN,416
6559,37,EVEN,208
6559,38,EVEN,104
6559,39,EVEN,52
6559,40,EVEN,26
6559,41,ODD,13
6559,42,EVEN,40
6559,43,EVEN,20
6559,44,EVEN,10
6559,45,ODD,5
6559,46,EVEN,16
6559,47,EVEN,8
6559,48,EVEN,4
6559,49,EVEN,2
6559,50,END,1
6603,1,ODD,6603
6603,2,EVEN,19810
6603,3,ODD,9905
6603,4,EVEN,29716
6603,5,EVEN,14858
6603,6,ODD,7429
6603,7,EVEN,22288
6603,8,EVEN,11144
6603,9,EVEN,5572
6603,10,EVEN,2786
6603,11,ODD,1393
6603,12,EVEN,4180
6603,13,EVEN,2090
6603,14,ODD,1045
6603,15,EVEN,3136
6603,16,EVEN,1568
6603,17,EVEN,784
6603,18,EVEN,392
6603,19,EVEN,196
6603,20,EVEN,98
6603,21,ODD,49
6603,22,EVEN,148
